Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,361569,-,-,-,36.06,-114.93,0,628,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI
2023,6,19,15,30,567
2023,6,19,15,45,615
2023,6,19,16,0,662
2023,6,19,16,15,708
2023,6,19,16,30,752
2023,6,19,16,45,792
2023,6,19,17,0,831
2023,6,19,17,15,867
2023,6,19,17,30,899
2023,6,19,17,45,925
2023,6,19,18,0,952
2023,6,19,18,15,975
2023,6,19,18,30,994
2023,6,19,18,45,1010
2023,6,19,19,0,1022
2023,6,19,19,15,1031
2023,6,19,19,30,1035
2023,6,19,19,45,1036
2023,6,19,20,0,1033
2023,6,19,20,15,1026
2023,6,19,20,30,1016
2023,6,19,20,45,1002
2023,6,19,21,0,984
2023,6,19,21,15,960
2023,6,19,21,30,935
2023,6,19,21,45,907
2023,6,19,22,0,876
2023,6,19,22,15,839
2023,6,19,22,30,802
2023,6,19,22,45,762
2023,6,19,23,0,718
2023,6,19,23,15,674
2023,6,19,23,30,628
2023,6,19,23,45,579
2023,6,20,0,0,528
2023,6,20,0,15,477
2023,6,20,0,30,425
2023,6,20,0,45,373
2023,6,20,1,0,321
2023,6,20,1,15,270
2023,6,20,1,30,220
2023,6,20,1,45,170
2023,6,20,2,0,125
2023,6,20,2,15,82
2023,6,20,2,30,46
2023,6,20,2,45,18
2023,6,20,3,0,0
2023,6,20,3,15,0
2023,6,20,3,30,0
2023,6,20,3,45,0
2023,6,20,4,0,0
2023,6,20,4,15,0
2023,6,20,4,30,0
2023,6,20,4,45,0
2023,6,20,5,0,0
2023,6,20,5,15,0
2023,6,20,5,30,0
2023,6,20,5,45,0
2023,6,20,6,0,0
2023,6,20,6,15,0
2023,6,20,6,30,0
2023,6,20,6,45,0
2023,6,20,7,0,0
2023,6,20,7,15,0
2023,6,20,7,30,0
2023,6,20,7,45,0
2023,6,20,8,0,0
2023,6,20,8,15,0
2023,6,20,8,30,0
2023,6,20,8,45,0
2023,6,20,9,0,0
2023,6,20,9,15,0
2023,6,20,9,30,0
2023,6,20,9,45,0
2023,6,20,10,0,0
2023,6,20,10,15,0
2023,6,20,10,30,0
2023,6,20,10,45,0
2023,6,20,11,0,0
2023,6,20,11,15,0
2023,6,20,11,30,0
2023,6,20,11,45,0
2023,6,20,12,0,0
2023,6,20,12,15,0
2023,6,20,12,30,0
2023,6,20,12,45,38
2023,6,20,13,0,77
2023,6,20,13,15,122
2023,6,20,13,30,171
2023,6,20,13,45,226
2023,6,20,14,0,281
2023,6,20,14,15,335
2023,6,20,14,30,391
2023,6,20,14,45,446
2023,6,20,15,0,501
2023,6,20,15,15,555
2023,6,20,15,30,608
2023,6,20,15,45,659
2023,6,20,16,0,708
2023,6,20,16,15,756
2023,6,20,16,30,794
2023,6,20,16,45,837
2023,6,20,17,0,877
2023,6,20,17,15,914
2023,6,20,17,30,948
2023,6,20,17,45,974
2023,6,20,18,0,1002
2023,6,20,18,15,1026
2023,6,20,18,30,1046
2023,6,20,18,45,1064
2023,6,20,19,0,1069
2023,6,20,19,15,1078
2023,6,20,19,30,1083
2023,6,20,19,45,1085
2023,6,20,20,0,1082
2023,6,20,20,15,1075
2023,6,20,20,30,1064
2023,6,20,20,45,1046
2023,6,20,21,0,1028
2023,6,20,21,15,1006
2023,6,20,21,30,980
2023,6,20,21,45,952
2023,6,20,22,0,920
2023,6,20,22,15,884
2023,6,20,22,30,846
2023,6,20,22,45,806
2023,6,20,23,0,762
2023,6,20,23,15,716
2023,6,20,23,30,663
2023,6,20,23,45,615
2023,6,21,0,0,564
2023,6,21,0,15,511
2023,6,21,0,30,458
2023,6,21,0,45,404
2023,6,21,1,0,350
2023,6,21,1,15,295
2023,6,21,1,30,242
2023,6,21,1,45,191
2023,6,21,2,0,141
2023,6,21,2,15,95
2023,6,21,2,30,54
2023,6,21,2,45,22
2023,6,21,3,0,0
2023,6,21,3,15,0
2023,6,21,3,30,0
2023,6,21,3,45,0
2023,6,21,4,0,0
2023,6,21,4,15,0
2023,6,21,4,30,0
2023,6,21,4,45,0
2023,6,21,5,0,0
2023,6,21,5,15,0
2023,6,21,5,30,0
2023,6,21,5,45,0
2023,6,21,6,0,0
2023,6,21,6,15,0
2023,6,21,6,30,0
2023,6,21,6,45,0
2023,6,21,7,0,0
2023,6,21,7,15,0
2023,6,21,7,30,0
2023,6,21,7,45,0
2023,6,21,8,0,0
2023,6,21,8,15,0
2023,6,21,8,30,0
2023,6,21,8,45,0
2023,6,21,9,0,0
2023,6,21,9,15,0
2023,6,21,9,30,0
2023,6,21,9,45,0
2023,6,21,10,0,0
2023,6,21,10,15,0
2023,6,21,10,30,0
2023,6,21,10,45,0
2023,6,21,11,0,0
2023,6,21,11,15,0
2023,6,21,11,30,0
2023,6,21,11,45,0
2023,6,21,12,0,0
2023,6,21,12,15,0
2023,6,21,12,30,0
2023,6,21,12,45,36
2023,6,21,13,0,73
2023,6,21,13,15,117
2023,6,21,13,30,165
2023,6,21,13,45,215
2023,6,21,14,0,268
2023,6,21,14,15,321
2023,6,21,14,30,375
2023,6,21,14,45,429
2023,6,21,15,0,483
2023,6,21,15,15,535
2023,6,21,15,30,587
2023,6,21,15,45,641
2023,6,21,16,0,690
2023,6,21,16,15,737
2023,6,21,16,30,782
2023,6,21,16,45,825
2023,6,21,17,0,864
2023,6,21,17,15,901
2023,6,21,17,30,935
2023,6,21,17,45,965
2023,6,21,18,0,992
2023,6,21,18,15,1016
2023,6,21,18,30,1036
2023,6,21,18,45,1052
2023,6,21,19,0,1065
2023,6,21,19,15,1074
2023,6,21,19,30,1079
2023,6,21,19,45,1080
2023,6,21,20,0,1077
2023,6,21,20,15,1071
2023,6,21,20,30,1060
2023,6,21,20,45,1042
2023,6,21,21,0,1023
2023,6,21,21,15,1001
2023,6,21,21,30,976
2023,6,21,21,45,948
2023,6,21,22,0,691
2023,6,21,22,15,678
2023,6,21,22,30,842
2023,6,21,22,45,802
2023,6,21,23,0,657
2023,6,21,23,15,654
2023,6,21,23,30,664
2023,6,21,23,45,615
2023,6,22,0,0,564
2023,6,22,0,15,511
2023,6,22,0,30,458
2023,6,22,0,45,404
2023,6,22,1,0,350
2023,6,22,1,15,296
2023,6,22,1,30,242
2023,6,22,1,45,160
2023,6,22,2,0,104
2023,6,22,2,15,74
2023,6,22,2,30,54
2023,6,22,2,45,22
2023,6,22,3,0,0
2023,6,22,3,15,0
2023,6,22,3,30,0
2023,6,22,3,45,0
2023,6,22,4,0,0
2023,6,22,4,15,0
2023,6,22,4,30,0
2023,6,22,4,45,0
2023,6,22,5,0,0
2023,6,22,5,15,0
2023,6,22,5,30,0
2023,6,22,5,45,0
2023,6,22,6,0,0
2023,6,22,6,15,0
2023,6,22,6,30,0
2023,6,22,6,45,0
2023,6,22,7,0,0
2023,6,22,7,15,0
2023,6,22,7,30,0
2023,6,22,7,45,0
2023,6,22,8,0,0
2023,6,22,8,15,0
2023,6,22,8,30,0
2023,6,22,8,45,0
2023,6,22,9,0,0
2023,6,22,9,15,0
2023,6,22,9,30,0
2023,6,22,9,45,0
2023,6,22,10,0,0
2023,6,22,10,15,0
2023,6,22,10,30,0
2023,6,22,10,45,0
2023,6,22,11,0,0
2023,6,22,11,15,0
2023,6,22,11,30,0
2023,6,22,11,45,0
2023,6,22,12,0,0
2023,6,22,12,15,0
2023,6,22,12,30,0
2023,6,22,12,45,33
2023,6,22,13,0,68
2023,6,22,13,15,109
2023,6,22,13,30,157
2023,6,22,13,45,206
2023,6,22,14,0,257
2023,6,22,14,15,301
2023,6,22,14,30,344
2023,6,22,14,45,415
2023,6,22,15,0,468
2023,6,22,15,15,414
2023,6,22,15,30,514
2023,6,22,15,45,619
2023,6,22,16,0,667
2023,6,22,16,15,713
2023,6,22,16,30,720
2023,6,22,16,45,798
2023,6,22,17,0,838
2023,6,22,17,15,874
2023,6,22,17,30,907
2023,6,22,17,45,934
2023,6,22,18,0,961
2023,6,22,18,15,878
2023,6,22,18,30,1004
2023,6,22,18,45,1021
2023,6,22,19,0,1034
2023,6,22,19,15,1043
2023,6,22,19,30,1048
2023,6,22,19,45,1049
2023,6,22,20,0,1047
2023,6,22,20,15,1040
2023,6,22,20,30,1030
2023,6,22,20,45,1017
2023,6,22,21,0,1003
2023,6,22,21,15,981
2023,6,22,21,30,956
2023,6,22,21,45,928
2023,6,22,22,0,899
2023,6,22,22,15,864
2023,6,22,22,30,830
2023,6,22,22,45,790
2023,6,22,23,0,747
2023,6,22,23,15,704
2023,6,22,23,30,657
2023,6,22,23,45,612
2023,6,23,0,0,560
2023,6,23,0,15,508
2023,6,23,0,30,455
2023,6,23,0,45,404
2023,6,23,1,0,349
2023,6,23,1,15,296
2023,6,23,1,30,242
2023,6,23,1,45,189
2023,6,23,2,0,139
2023,6,23,2,15,93
2023,6,23,2,30,53
2023,6,23,2,45,21
2023,6,23,3,0,0
2023,6,23,3,15,0
2023,6,23,3,30,0
2023,6,23,3,45,0
2023,6,23,4,0,0
2023,6,23,4,15,0
2023,6,23,4,30,0
2023,6,23,4,45,0
2023,6,23,5,0,0
2023,6,23,5,15,0
2023,6,23,5,30,0
2023,6,23,5,45,0
2023,6,23,6,0,0
2023,6,23,6,15,0
2023,6,23,6,30,0
2023,6,23,6,45,0
2023,6,23,7,0,0
2023,6,23,7,15,0
2023,6,23,7,30,0
2023,6,23,7,45,0
2023,6,23,8,0,0
2023,6,23,8,15,0
2023,6,23,8,30,0
2023,6,23,8,45,0
2023,6,23,9,0,0
2023,6,23,9,15,0
2023,6,23,9,30,0
2023,6,23,9,45,0
2023,6,23,10,0,0
2023,6,23,10,15,0
2023,6,23,10,30,0
2023,6,23,10,45,0
2023,6,23,11,0,0
2023,6,23,11,15,0
2023,6,23,11,30,0
2023,6,23,11,45,0
2023,6,23,12,0,0
2023,6,23,12,15,0
2023,6,23,12,30,0
2023,6,23,12,45,32
2023,6,23,13,0,67
2023,6,23,13,15,110
2023,6,23,13,30,157
2023,6,23,13,45,207
2023,6,23,14,0,259
2023,6,23,14,15,313
2023,6,23,14,30,367
2023,6,23,14,45,421
2023,6,23,15,0,474
2023,6,23,15,15,527
2023,6,23,15,30,579
2023,6,23,15,45,630
2023,6,23,16,0,679
2023,6,23,16,15,726
2023,6,23,16,30,771
2023,6,23,16,45,814
2023,6,23,17,0,854
2023,6,23,17,15,891
2023,6,23,17,30,925
2023,6,23,17,45,956
2023,6,23,18,0,984
2023,6,23,18,15,1008
2023,6,23,18,30,1028
2023,6,23,18,45,1045
2023,6,23,19,0,1058
2023,6,23,19,15,1067
2023,6,23,19,30,1072
2023,6,23,19,45,1074
2023,6,23,20,0,1071
2023,6,23,20,15,1065
2023,6,23,20,30,1054
2023,6,23,20,45,1040
2023,6,23,21,0,1022
2023,6,23,21,15,1000
2023,6,23,21,30,974
2023,6,23,21,45,946
2023,6,23,22,0,914
2023,6,23,22,15,885
2023,6,23,22,30,846
2023,6,23,22,45,806
2023,6,23,23,0,762
2023,6,23,23,15,716
2023,6,23,23,30,668
2023,6,23,23,45,619
2023,6,24,0,0,567
2023,6,24,0,15,515
2023,6,24,0,30,461
2023,6,24,0,45,407
2023,6,24,1,0,353
2023,6,24,1,15,298
2023,6,24,1,30,245
2023,6,24,1,45,193
2023,6,24,2,0,143
2023,6,24,2,15,97
2023,6,24,2,30,55
2023,6,24,2,45,23
2023,6,24,3,0,0
2023,6,24,3,15,0
2023,6,24,3,30,0
2023,6,24,3,45,0
2023,6,24,4,0,0
2023,6,24,4,15,0
2023,6,24,4,30,0
2023,6,24,4,45,0
2023,6,24,5,0,0
2023,6,24,5,15,0
2023,6,24,5,30,0
2023,6,24,5,45,0
2023,6,24,6,0,0
2023,6,24,6,15,0
2023,6,24,6,30,0
2023,6,24,6,45,0
2023,6,24,7,0,0
2023,6,24,7,15,0
2023,6,24,7,30,0
2023,6,24,7,45,0
2023,6,24,8,0,0
2023,6,24,8,15,0
2023,6,24,8,30,0
2023,6,24,8,45,0
2023,6,24,9,0,0
2023,6,24,9,15,0
2023,6,24,9,30,0
2023,6,24,9,45,0
2023,6,24,10,0,0
2023,6,24,10,15,0
2023,6,24,10,30,0
2023,6,24,10,45,0
2023,6,24,11,0,0
2023,6,24,11,15,0
2023,6,24,11,30,0
2023,6,24,11,45,0
2023,6,24,12,0,0
2023,6,24,12,15,0
2023,6,24,12,30,0
2023,6,24,12,45,34
2023,6,24,13,0,70
2023,6,24,13,15,113
2023,6,24,13,30,161
2023,6,24,13,45,211
2023,6,24,14,0,263
2023,6,24,14,15,317
2023,6,24,14,30,370
2023,6,24,14,45,390
2023,6,24,15,0,473
2023,6,24,15,15,455
2023,6,24,15,30,555
