country	country_code	ETS information	main activity sector name	unit	value	year
Bulgaria	BG	4. Total surrendered units	20 Combustion of fuels	tonne of CO2 equ.	16730394	2020
Bulgaria	BG	4.1 Surrendered EU allowances (EUAs and EUAAs)	20 Combustion of fuels	tonne of CO2 equ.	0	2007
Bulgaria	BG	4.1 Surrendered EU allowances (EUAs and EUAAs)	20 Combustion of fuels	tonne of CO2 equ.	0	2008
Bulgaria	BG	4.1 Surrendered EU allowances (EUAs and EUAAs)	20 Combustion of fuels	tonne of CO2 equ.	26722619	2010
Bulgaria	BG	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	4060565	2009
Bulgaria	BG	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	2431175	2016
Bulgaria	BG	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	2244260	2020
Bulgaria	BG	2.1 EU-ETS Verified Emission	29 Production of cement clinker	tonne of CO2 equ.	1768538	2016
Bulgaria	BG	2.1 EU-ETS Verified Emission	29 Production of cement clinker	tonne of CO2 equ.	1555217	2020
Bulgaria	BG	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	1540162	2014
Bulgaria	BG	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	1658733	2015
Bulgaria	BG	4.2 Surrendered certified emission reductions (CERs)	29 Production of cement clinker	tonne of CO2 equ.	739334	2011
Bulgaria	BG	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	0	2009
Bulgaria	BG	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	405175	2011
Bulgaria	BG	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	279070	2012
Bulgaria	BG	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	7912213	2010
Bulgaria	BG	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	7727543	2017
Bulgaria	BG	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	7572667	2018
Bulgaria	BG	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	6061729	2021
Bulgaria	BG	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	5868101	2022
Bulgaria	BG	1.1.1 Free allocation to existing entities (Art. 10a(1))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	7608280	2013
Bulgaria	BG	1.1.1 Free allocation to existing entities (Art. 10a(1))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	7073817	2014
Bulgaria	BG	1.1.1 Free allocation to existing entities (Art. 10a(1))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	6910884	2015
Bulgaria	BG	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	0	2020
Bulgaria	BG	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	4345532	2009
Bulgaria	BG	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	6879129	2016
Bulgaria	BG	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	7701783	2019
Bulgaria	BG	2.1 EU-ETS Verified Emission	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	4345532	2009
Bulgaria	BG	2.1 EU-ETS Verified Emission	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	5327602	2011
Bulgaria	BG	2.1 EU-ETS Verified Emission	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	4273562	2012
Bulgaria	BG	4.2 Surrendered certified emission reductions (CERs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	0	2007
Bulgaria	BG	4.2 Surrendered certified emission reductions (CERs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	0	2008
Bulgaria	BG	1.1 Freely allocated allowances	24  Production of pig iron or steel	tonne of CO2 equ.	138754	2016
Bulgaria	BG	1.1 Freely allocated allowances	24  Production of pig iron or steel	tonne of CO2 equ.	116913	2020
Bulgaria	BG	1.1.1 Free allocation to existing entities (Art. 10a(1))	24  Production of pig iron or steel	tonne of CO2 equ.	245777	2012
Germany	DE	1.1 Freely allocated allowances	25 Production or processing of ferrous metals	tonne of CO2 equ.	390835	2009
Germany	DE	1.1 Freely allocated allowances	25 Production or processing of ferrous metals	tonne of CO2 equ.	3431512	2016
Germany	DE	1.1 Freely allocated allowances	25 Production or processing of ferrous metals	tonne of CO2 equ.	3223272	2019
Germany	DE	1.1 Freely allocated allowances	25 Production or processing of ferrous metals	tonne of CO2 equ.	3048385	2020
Germany	DE	1.1.1 Free allocation to existing entities (Art. 10a(1))	25 Production or processing of ferrous metals	tonne of CO2 equ.	390835	2009
Germany	DE	1.1.1 Free allocation to existing entities (Art. 10a(1))	25 Production or processing of ferrous metals	tonne of CO2 equ.	3389377	2016
Germany	DE	1.1.1 Free allocation to existing entities (Art. 10a(1))	25 Production or processing of ferrous metals	tonne of CO2 equ.	3166336	2019
Germany	DE	1.1.1 Free allocation to existing entities (Art. 10a(1))	25 Production or processing of ferrous metals	tonne of CO2 equ.	2422558	2023
Germany	DE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	25 Production or processing of ferrous metals	tonne of CO2 equ.	55830	2020
Germany	DE	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	9933	2008
Germany	DE	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	9933	2010
Germany	DE	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	1156564	2017
Germany	DE	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	1133891	2018
Germany	DE	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	1024214	2021
Germany	DE	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	1020344	2022
Germany	DE	2. Verified emissions	26 Production of primary aluminium	tonne of CO2 equ.	10258	2009
Germany	DE	2. Verified emissions	26 Production of primary aluminium	tonne of CO2 equ.	10342	2011
Germany	DE	2. Verified emissions	26 Production of primary aluminium	tonne of CO2 equ.	109269	2012
Germany	DE	2.1 EU-ETS Verified Emission	26 Production of primary aluminium	tonne of CO2 equ.	10342	2011
Germany	DE	2.1 EU-ETS Verified Emission	26 Production of primary aluminium	tonne of CO2 equ.	109269	2012
Germany	DE	4.1 Surrendered EU allowances (EUAs and EUAAs)	26 Production of primary aluminium	tonne of CO2 equ.	9906	2006
Germany	DE	4.2 Surrendered certified emission reductions (CERs)	26 Production of primary aluminium	tonne of CO2 equ.	0	2009
Germany	DE	4.3 Surrendered emission reduction units (ERUs)	26 Production of primary aluminium	tonne of CO2 equ.	0	2006
Germany	DE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	0	2022
Germany	DE	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	0	2020
Germany	DE	2.1 EU-ETS Verified Emission	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	8409020	2009
Germany	DE	2.1 EU-ETS Verified Emission	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	9056243	2016
Germany	DE	2.1 EU-ETS Verified Emission	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	8212883	2020
Germany	DE	4. Total surrendered units	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	8055253	2005
Germany	DE	4.2 Surrendered certified emission reductions (CERs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	0	2007
Germany	DE	4.2 Surrendered certified emission reductions (CERs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1693122	2008
Germany	DE	4.2 Surrendered certified emission reductions (CERs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	721610	2010
Germany	DE	4.3 Surrendered emission reduction units (ERUs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	0	2009
Germany	DE	4.3 Surrendered emission reduction units (ERUs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	797090	2011
Germany	DE	4.3 Surrendered emission reduction units (ERUs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	2687237	2012
Germany	DE	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	25 Production or processing of ferrous metals	tonne of CO2 equ.	0	2021
Germany	DE	2. Verified emissions	25 Production or processing of ferrous metals	tonne of CO2 equ.	94402	2006
Germany	DE	2.1 EU-ETS Verified Emission	25 Production or processing of ferrous metals	tonne of CO2 equ.	84715	2005
Germany	DE	2.1 EU-ETS Verified Emission	25 Production or processing of ferrous metals	tonne of CO2 equ.	463380	2010
Germany	DE	2.1 EU-ETS Verified Emission	25 Production or processing of ferrous metals	tonne of CO2 equ.	3848160	2017
Germany	DE	2.1 EU-ETS Verified Emission	25 Production or processing of ferrous metals	tonne of CO2 equ.	3772404	2018
Germany	DE	2.1 EU-ETS Verified Emission	25 Production or processing of ferrous metals	tonne of CO2 equ.	3207601	2021
Germany	DE	2.1 EU-ETS Verified Emission	25 Production or processing of ferrous metals	tonne of CO2 equ.	2876680	2022
Germany	DE	4. Total surrendered units	25 Production or processing of ferrous metals	tonne of CO2 equ.	3759742	2014
Germany	DE	4. Total surrendered units	25 Production or processing of ferrous metals	tonne of CO2 equ.	3731457	2015
Germany	DE	4.2 Surrendered certified emission reductions (CERs)	25 Production or processing of ferrous metals	tonne of CO2 equ.	159872	2011
Germany	DE	4.3 Surrendered emission reduction units (ERUs)	25 Production or processing of ferrous metals	tonne of CO2 equ.	0	2005
Germany	DE	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	9933	2011
Germany	DE	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	155546	2012
Germany	DE	1.1.1 Free allocation to existing entities (Art. 10a(1))	26 Production of primary aluminium	tonne of CO2 equ.	155546	2012
Germany	DE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	26 Production of primary aluminium	tonne of CO2 equ.	8320	2013
Germany	DE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	26 Production of primary aluminium	tonne of CO2 equ.	8176	2014
Germany	DE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	26 Production of primary aluminium	tonne of CO2 equ.	7597	2018
Germany	DE	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	26 Production of primary aluminium	tonne of CO2 equ.	0	2016
Germany	DE	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	26 Production of primary aluminium	tonne of CO2 equ.	0	2019
Germany	DE	2. Verified emissions	26 Production of primary aluminium	tonne of CO2 equ.	10128	2010
Germany	DE	2. Verified emissions	26 Production of primary aluminium	tonne of CO2 equ.	1413900	2017
Germany	DE	2. Verified emissions	26 Production of primary aluminium	tonne of CO2 equ.	1427131	2018
Germany	DE	2.1 EU-ETS Verified Emission	26 Production of primary aluminium	tonne of CO2 equ.	1346282	2019
Germany	DE	4. Total surrendered units	26 Production of primary aluminium	tonne of CO2 equ.	9906	2006
Germany	DE	4. Total surrendered units	26 Production of primary aluminium	tonne of CO2 equ.	1376417	2020
Germany	DE	4.1 Surrendered EU allowances (EUAs and EUAAs)	26 Production of primary aluminium	tonne of CO2 equ.	9291	2007
Spain	ES	1.1 Freely allocated allowances	21  Refining of mineral oil	tonne of CO2 equ.	15400712	2009
Spain	ES	1.1 Freely allocated allowances	21  Refining of mineral oil	tonne of CO2 equ.	10774584	2016
Spain	ES	1.1 Freely allocated allowances	21  Refining of mineral oil	tonne of CO2 equ.	10518304	2019
Spain	ES	1.1 Freely allocated allowances	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	219516	2009
Spain	ES	1.1 Freely allocated allowances	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	765546	2016
Spain	ES	1.1 Freely allocated allowances	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	727549	2019
Spain	ES	1.1 Freely allocated allowances	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	553606	2023
Spain	ES	1.1.1 Free allocation to existing entities (Art. 10a(1))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	230613	2006
Spain	ES	1.1.1 Free allocation to existing entities (Art. 10a(1))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	698133	2020
Spain	ES	2.1 EU-ETS Verified Emission	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	212491	2009
Spain	ES	2.1 EU-ETS Verified Emission	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	888922	2016
Spain	ES	2.1 EU-ETS Verified Emission	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	630844	2020
Spain	ES	4.2 Surrendered certified emission reductions (CERs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2011
Spain	ES	4.2 Surrendered certified emission reductions (CERs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2012
Spain	ES	4.3 Surrendered emission reduction units (ERUs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2009
Spain	ES	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	29542452	2012
Spain	ES	1.1.1 Free allocation to existing entities (Art. 10a(1))	29 Production of cement clinker	tonne of CO2 equ.	20517440	2013
Spain	ES	1.1.1 Free allocation to existing entities (Art. 10a(1))	29 Production of cement clinker	tonne of CO2 equ.	17066955	2017
Spain	ES	1.1.1 Free allocation to existing entities (Art. 10a(1))	29 Production of cement clinker	tonne of CO2 equ.	16281309	2018
Spain	ES	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	0	2017
Spain	ES	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	0	2018
Spain	ES	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	0	2021
Spain	ES	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	0	2022
Spain	ES	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	29 Production of cement clinker	tonne of CO2 equ.	0	2017
Denmark	DK	4.4 Surrendered Units CHU/CHUAA	10 Aviation	tonne of CO2 equ.	24	2020
Denmark	DK	1.1 Freely allocated allowances	20 Combustion of fuels	tonne of CO2 equ.	23843385	2007
Denmark	DK	1.1 Freely allocated allowances	20 Combustion of fuels	tonne of CO2 equ.	20065420	2008
Denmark	DK	1.1 Freely allocated allowances	20 Combustion of fuels	tonne of CO2 equ.	5873623	2016
Denmark	DK	1.1 Freely allocated allowances	20 Combustion of fuels	tonne of CO2 equ.	4305662	2019
Denmark	DK	1.1 Freely allocated allowances	20 Combustion of fuels	tonne of CO2 equ.	2268463	2021
Denmark	DK	1.1 Freely allocated allowances	20 Combustion of fuels	tonne of CO2 equ.	2174194	2022
Denmark	DK	1.1.1 Free allocation to existing entities (Art. 10a(1))	20 Combustion of fuels	tonne of CO2 equ.	20084030	2011
Denmark	DK	1.1.1 Free allocation to existing entities (Art. 10a(1))	20 Combustion of fuels	tonne of CO2 equ.	20265976	2012
Denmark	DK	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20 Combustion of fuels	tonne of CO2 equ.	40640	2013
Denmark	DK	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20 Combustion of fuels	tonne of CO2 equ.	160111	2017
Denmark	DK	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	20 Combustion of fuels	tonne of CO2 equ.	217476	2018
Denmark	DK	2. Verified emissions	20 Combustion of fuels	tonne of CO2 equ.	22713875	2010
Denmark	DK	2. Verified emissions	20 Combustion of fuels	tonne of CO2 equ.	11524680	2017
Denmark	DK	2.1 EU-ETS Verified Emission	20 Combustion of fuels	tonne of CO2 equ.	25175538	2007
Denmark	DK	2.1 EU-ETS Verified Emission	20 Combustion of fuels	tonne of CO2 equ.	23014052	2008
Denmark	DK	2.1 EU-ETS Verified Emission	20 Combustion of fuels	tonne of CO2 equ.	22713875	2010
Denmark	DK	4.2 Surrendered certified emission reductions (CERs)	20 Combustion of fuels	tonne of CO2 equ.	126949	2009
Denmark	DK	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	27902895	2007
Denmark	DK	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	23983428	2008
Denmark	DK	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	23906256	2010
Denmark	DK	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	8125109	2017
